Major Place,Minor Place
7117,14438,33
7118,13911,85
7119,10640,48
7120,10263,56
7121,12934,70
7122,13472,56
7123,11706,47
7124,14883,69
7125,12385,24
7126,11106,85
7127,12536,36
7128,13093,85
7129,13401,69
7130,11793,85
7131,14204,56
7132,12817,7
7133,12857,93
7134,12130,56
7135,11169,53
7136,12691,64
7137,10639,87
7138,10594,91
7139,11729,88
7140,13068,44
7141,11691,29
7142,14980,35
7143,12464,22
7144,13691,79
7145,10199,27
7146,10709,93
7147,14319,100
7148,11984,7
7149,14825,47
7150,11302,86
7151,13486,36
7152,14033,86
7153,12135,48
7154,13423,34
7155,13651,20
7156,14891,60
7157,14248,92
7158,13988,90
7159,11331,4
7160,13122,44
7161,14237,6
7162,14647,67
7163,11899,94
7164,10031,79
7165,11514,93
7166,12159,99
7167,13252,77
7168,13761,6
7169,10112,99
7170,14569,71
7171,11245,56
7172,11714,60
7173,13087,61
7174,13080,6
7175,11896,68
7176,10779,10
7177,14574,7
7178,11441,65
7179,14075,2
7180,14930,15
7181,10076,38
7182,14411,13
7183,14935,35
7184,11236,56
7185,13150,94
7186,14771,42
7187,14413,29
7188,13060,59
7189,11852,63
7190,10114,8
7191,12847,82
7192,12429,67
7193,10045,11
7194,14721,9
7195,10214,83
7196,11740,83
7197,14208,6
7198,13230,52
7199,11563,57
7200,10614,27
7201,14072,55
7202,10335,51
7203,14490,17
7204,12290,99
7205,14031,57
7206,12927,70
7207,10618,29
7208,11744,71
7209,14786,79
7210,14386,25
7211,12732,29
7212,14133,30
7213,11434,80
7214,10469,80
7215,11417,54
7216,14070,32
7217,12448,82
7218,14193,96
7219,13541,54
7220,10968,54
7221,14227,23
7222,12992,77
7223,12437,61
7224,13036,45
7225,14758,12
7226,12477,64
7227,13839,36
7228,10790,82
7229,14613,18
7230,13606,94
7231,10092,57
7232,12919,32
7233,11401,54
7234,13270,36
7235,11098,24
7236,11254,12
7237,14567,92
7238,12129,2
7239,11173,45
7240,12546,89
7241,13210,46
7242,12650,14
7243,13845,59
7244,11554,70
7245,13381,32
7246,14667,37
7247,11662,21
7248,11042,2
7249,14957,71
7250,13806,9
7251,10766,40
7252,14877,77
7253,11342,48
7254,14144,24
7255,10835,4
7256,11272,87
7257,14256,20
7258,11433,87
7259,13924,7
7260,10777,34
7261,11925,83
7262,10781,25
7263,14375,2
7264,11482,10
7265,11882,81
7266,13381,2
7267,10408,76
7268,12125,11
7269,14699,36
7270,10015,47
7271,11981,20
7272,14545,62
7273,13062,46
7274,13221,97
7275,14351,59
7276,13405,47
7277,10163,61
7278,13633,21
7279,14475,63
7280,10097,87
7281,14991,1
7282,12712,35
7283,14222,54
7284,10452,2
7285,10664,76
7286,10096,34
7287,13499,80
7288,11174,77
7289,14802,98
7290,11209,56
7291,14605,35
7292,10444,25
7293,13598,76
7294,12314,80
7295,10255,92
7296,11864,81
7297,11134,37
7298,12562,92
7299,10962,93
7300,12243,59
7301,12929,36
7302,14638,91
7303,10528,90
7304,10347,88
7305,12957,41
7306,10932,86
7307,14614,7
7308,14059,78
7309,10750,24
7310,11323,37
7311,12717,95
7312,13347,21
7313,13614,71
7314,12283,2
7315,14822,95
7316,14926,46
7317,11401,70
7318,10386,46
7319,14994,17
7320,13833,29
7321,12254,16
7322,13072,13
7323,11401,84
7324,13083,33
7325,11886,91
7326,13601,70
7327,12187,81
7328,14453,63
7329,10371,89
7330,13050,3
7331,11326,76
7332,12303,57
7333,13940,11
7334,10643,67
7335,13634,5
7336,13964,44
7337,12045,59
7338,11933,34
7339,11694,47
7340,12175,71
7341,12589,100
7342,13447,32
7343,14258,43
7344,13193,85
7345,12184,1
7346,10504,6
7347,13191,54
7348,12096,74
7349,14611,29
7350,10021,17
7351,11289,87
7352,13709,20
7353,13037,63
7354,11090,92
7355,10649,43
7356,14597,69
7357,10606,31
7358,11547,7
7359,11828,24
7360,10336,58
7361,12288,41
7362,13876,5
7363,10005,44
7364,14660,18
7365,13492,7
7366,12623,72
7367,12664,88
7368,13146,85
7369,12457,89
7370,14671,86
7371,12275,41
7372,14058,70
7373,10622,5
7374,10448,18
7375,14317,49
7376,13690,52
7377,10440,52
7378,14927,28
7379,14566,44
7380,10084,62
7381,11449,19
7382,14869,18
7383,11159,85
7384,12847,81
7385,14037,69
7386,10464,84
7387,14288,96
7388,13026,96
7389,10996,67
7390,14509,94
7391,12563,29
7392,12221,87
7393,11327,12
7394,10758,79
7395,11716,75
7396,11716,63
7397,13492,47
7398,10935,35
7399,10130,18
7400,14340,1
7401,13225,57
7402,13496,69
7403,12678,42
7404,10093,65
7405,12924,23
7406,10688,15
7407,12405,12
7408,12696,44
7409,10198,10
7410,13256,76
7411,12124,34
7412,12128,53
7413,11322,63
7414,11028,17
7415,12640,1
7416,11151,26
7417,13129,97
7418,13487,77
7419,12350,47
7420,12369,29
7421,12738,59
7422,10230,82
7423,10613,5
7424,13837,99
7425,10812,9
7426,11869,78
7427,14975,38
7428,12897,52
7429,14148,44
7430,13472,75
7431,13618,11
7432,12868,94
7433,14903,71
7434,10759,70
7435,14126,52
7436,10724,93
7437,14741,55
7438,10145,54
7439,13544,5
7440,14377,10
7441,12201,36
7442,12310,18
7443,12850,92
7444,14741,54
7445,11904,1
7446,14650,71
7447,11302,100
7448,10618,47
7449,10999,59
7450,14726,28
7451,14513,96
7452,10707,55
7453,13487,1
7454,10597,6
7455,11865,32
7456,13979,18
7457,11059,72
7458,14176,91
7459,12955,28
7460,10302,7
7461,11223,13
7462,11756,35
7463,12469,52
7464,13806,1
7465,14538,92
7466,10470,34
7467,14203,72
7468,10533,79
7469,10093,74
7470,14175,50
7471,14437,1
7472,12291,51
7473,13271,76
7474,10721,93
7475,12546,25
7476,10971,10
7477,14121,67
7478,11754,91
7479,12349,11
7480,10519,51
7481,12839,68
7482,13824,41
7483,13373,63
7484,11398,74
7485,14725,96
7486,11591,38
7487,10261,87
7488,11774,95
7489,14384,70
7490,11115,19
7491,14757,84
7492,10201,64
7493,12000,63
7494,14024,51
7495,12023,17
7496,10982,10
7497,12907,49
7498,12580,86
7499,12386,91
7500,13830,79
7501,13819,60
7502,11361,76
7503,14211,97
7504,12820,84
7505,13000,18
7506,10243,25
7507,10720,84
7508,10764,57
7509,13419,34
7510,10774,92
7511,11806,55
7512,11122,36
7513,11493,95
7514,10721,81
7515,10750,14
7516,11370,5
7517,13967,38
7518,12820,88
7519,10480,53
7520,10481,8
7521,13789,63
7522,12101,28
7523,14536,72
7524,12515,3
7525,10678,44
7526,10983,86
7527,10414,57
7528,14851,92
7529,10737,32
7530,12660,53
7531,14960,98
7532,13846,88
7533,12611,60
7534,11023,86
7535,14998,14
7536,12246,93
7537,12151,96
7538,14905,56
7539,13035,87
7540,11057,18
7541,10308,77
7542,14799,76
7543,11280,30
7544,13665,58
7545,11849,74
7546,13617,35
7547,14173,47
7548,10738,54
7549,14618,83
7550,14693,28
7551,14436,39
7552,12486,48
7553,10582,41
7554,13493,36
7555,13052,13
7556,11005,37
7557,11553,42
7558,11013,67
7559,14169,64
7560,12071,55
7561,13994,67
7562,10927,55
7563,12125,83
7564,12621,14
7565,11287,18
7566,10667,100
7567,11804,8
7568,10534,24
7569,11892,68
7570,11933,30
7571,14089,66
7572,10058,55
7573,10309,75
7574,11059,48
7575,14014,45
7576,10104,10
7577,12550,23
7578,13969,43
7579,14782,10
7580,12399,62
7581,10672,31
7582,13331,60
7583,14878,36
7584,11042,81
7585,14335,20
7586,13350,74
7587,10733,30
7588,11117,84
7589,13291,18
7590,13441,74
7591,11853,63
7592,11031,57
7593,10443,9
7594,11466,20
7595,12758,3
7596,14301,10
7597,14564,67
7598,12232,49
7599,14521,71
7600,12073,67
7601,14691,89
7602,11423,27
7603,14174,26
7604,14758,50
7605,13747,83
7606,10672,19
7607,12862,78
7608,14803,21
7609,10259,35
7610,10512,8
7611,14167,11
7612,11825,41
7613,13558,75
7614,10088,24
7615,14925,57
7616,12015,53
7617,13776,46
7618,12656,31
7619,12694,48
7620,12499,12
7621,14193,10
7622,12542,93
7623,12448,22
7624,13284,60
7625,13622,41
7626,14715,17
7627,12695,76
7628,10460,65
7629,14873,91
7630,13048,11
7631,13357,28
7632,13117,48
7633,13432,32
7634,11837,16
7635,10184,33
7636,12164,44
7637,10551,67
7638,13187,47
7639,13188,14
7640,13070,56
7641,12503,86
7642,10034,77
7643,11245,23
7644,11054,10
7645,12790,81
7646,13400,63
7647,13802,1
7648,10940,12
7649,14182,20
7650,14287,70
7651,11631,78
7652,11507,42
7653,10185,18
7654,10917,77
7655,12686,12
7656,13569,5
7657,11796,99
7658,12841,63
7659,12025,42
7660,11452,11
7661,14625,91
7662,12622,29
7663,12308,38
7664,14566,44
7665,11625,99
7666,14673,13
7667,10954,85
7668,10267,4
7669,14179,100
7670,10146,46
7671,12032,3
7672,12968,24
7673,13868,77
7674,10405,5
7675,12327,45
7676,10674,79
7677,10174,55
7678,13907,94
7679,10505,75
7680,12776,10
7681,10738,14
7682,10489,30
7683,11498,33
7684,11642,13
7685,10758,79
7686,10053,56
7687,14909,62
7688,12387,55
7689,10931,95
7690,13436,83
7691,13170,19
7692,11261,59
7693,12370,64
7694,10122,23
7695,14637,8
7696,14337,82
7697,12520,22
7698,12423,96
7699,12395,76
7700,12704,47
7701,10083,93
7702,10612,99
7703,12354,15
7704,11971,48
7705,14274,44
7706,13195,88
7707,14906,22
7708,13020,35
7709,11486,38
7710,11963,24
7711,12599,4
7712,14712,16
7713,11602,71
7714,11150,26
7715,11081,26
7716,10223,6
7717,14374,69
7718,11809,48
7719,14781,44
7720,13963,74
7721,11656,21
7722,10207,56
7723,10883,90
7724,13305,66
7725,10402,35
7726,11398,64
7727,10122,69
7728,12494,78
7729,11090,61
7730,13404,91
7731,13954,64
7732,12356,10
7733,12414,41
7734,11344,48
7735,10392,87
7736,10944,8
7737,10599,28
7738,10893,54
7739,14361,3
7740,14761,47
7741,11531,71
7742,13945,61
7743,11718,79
7744,10776,7
7745,11300,10
7746,10828,67
7747,11119,88
7748,14466,68
7749,11631,44
7750,12986,71
7751,13342,34
7752,12558,90
7753,13395,60
7754,10114,13
7755,10153,88
7756,10533,84
7757,12859,44
7758,11862,96
7759,12980,20
7760,14707,41
7761,13856,14
7762,11571,86
7763,13222,27
7764,13711,40
7765,13551,25
7766,14519,46
7767,12787,29
7768,12926,92
7769,13890,68
7770,11156,8
7771,12306,78
7772,10241,72
7773,11959,24
7774,12049,16
7775,10685,89
7776,12341,14
7777,13303,44
7778,14205,8
7779,10851,97
7780,13978,40
7781,12912,30
7782,13596,67
7783,11568,77
7784,11354,83
7785,14335,2
7786,13329,74
7787,10243,22
7788,13603,94
7789,14806,69
7790,13868,38
7791,13361,67
7792,10372,4
7793,10310,44
7794,11704,57
7795,13607,3
7796,13963,51
7797,12096,15
7798,13413,41
7799,14399,91
7800,10467,78
7801,13262,94
7802,14322,92
7803,14467,22
7804,13814,83
7805,14417,88
7806,13813,92
7807,10378,51
7808,14472,78
7809,14137,99
7810,10523,64
7811,12351,56
7812,13254,14
7813,14456,40
7814,11451,95
7815,10213,89
7816,11033,14
7817,11221,83
7818,12426,98
7819,10495,1
7820,13267,63
7821,13895,10
7822,12814,65
7823,14800,73
7824,14043,67
7825,11653,11
7826,13489,34
7827,12412,2
7828,13949,2
7829,10394,32
7830,11579,60
7831,12247,26
7832,10044,92
7833,13775,37
7834,13579,80
7835,10723,15
7836,14925,25
7837,13868,26
7838,12001,97
7839,14080,99
7840,14054,18
7841,11849,10
7842,13809,45
7843,10488,58
7844,10928,40
7845,14548,46
7846,12396,94
7847,14307,50
7848,10342,72
7849,13624,10
7850,13554,38
7851,11110,18
7852,13065,69
7853,10133,88
7854,10954,1
7855,13793,58
7856,11615,86
7857,14940,43
7858,12424,5
7859,10255,88
7860,13530,80
7861,11192,66
7862,11277,27
7863,10954,77
7864,11551,2
7865,10757,100
7866,13559,90
7867,10022,21
7868,14036,94
7869,10903,99
7870,14305,89
7871,12745,21
7872,13995,43
7873,10030,41
7874,11974,49
7875,12692,42
7876,11006,55
7877,12660,17
7878,10520,2
7879,11414,48
7880,10488,41
7881,14412,20
7882,14850,94
7883,13237,19
7884,11476,44
7885,14510,58
7886,14450,3
7887,10583,43
7888,13305,15
7889,14482,34
7890,10612,41
7891,14025,81
7892,10781,98
7893,12628,79
7894,14400,88
7895,13556,16
7896,12666,58
7897,12005,100
7898,10549,72
7899,10668,5
7900,11530,88
7901,11447,65
7902,13415,3
7903,12771,17
7904,13066,33
7905,10940,50
7906,11198,77
7907,14233,62
7908,14259,38
7909,11545,29
7910,14194,93
7911,13829,8
7912,13462,77
7913,10998,6
7914,12673,27
7915,11276,20
7916,14554,50
7917,10899,11
7918,13879,31
7919,12802,9
7920,14880,49
7921,10990,48
7922,14713,75
7923,11904,17
7924,12341,66
7925,11073,29
7926,14326,21
7927,11835,61
7928,10559,28
7929,10614,31
7930,11874,58
7931,10314,86
7932,13145,88
7933,12151,57
7934,12527,8
7935,13123,31
7936,13463,89
7937,13730,8
7938,12009,91
7939,11096,71
7940,14678,18
7941,13623,21
7942,13505,71
7943,14872,45
7944,13064,79
7945,10307,98
7946,12598,93
7947,10345,39
7948,11873,49
7949,14062,73
7950,12172,48
7951,14230,92
7952,13307,46
7953,13030,31
7954,12524,20
7955,14394,3
7956,13525,12
7957,11220,58
7958,12371,60
7959,12036,70
7960,11759,17
7961,10617,17
7962,11606,13
7963,13758,60
7964,10222,44
7965,12525,88
7966,10915,80
7967,11352,20
7968,10571,82
7969,14830,87
7970,11972,24
7971,13152,92
7972,13605,60
7973,13771,42
7974,12559,9
7975,11477,71
7976,12103,44
7977,12228,34
7978,11060,70
7979,14847,22
7980,10684,75
7981,12366,65
7982,14067,42
7983,12923,83
7984,11176,82
7985,13850,59
7986,13116,92
7987,14674,72
7988,10047,25
7989,14414,30
7990,13508,9
7991,14268,18
7992,13087,10
7993,13837,13
7994,14451,90
7995,13412,85
7996,10449,84
7997,12962,40
7998,10366,1
7999,13371,12
8000,12261,85
8001,10439,81
8002,10599,27
8003,14714,19
8004,12218,58
8005,11803,70
8006,10467,59
8007,10985,86
8008,14021,70
8009,13303,75
8010,11524,32
8011,10518,63
8012,14671,20
8013,10985,7
8014,14387,69
8015,12635,7
8016,14998,15
8017,12560,95
8018,10968,6
8019,12330,96
8020,11473,54
8021,12078,38
8022,14115,18
8023,12317,6
8024,10954,83
8025,12880,14
8026,12457,52
8027,14608,68
8028,11841,80
8029,10747,62
8030,11035,22
8031,13384,12
8032,13457,22
8033,14149,95
8034,13624,55
8035,14737,40
8036,10376,24
8037,12422,29
8038,10246,86
8039,14082,69
8040,10159,2
8041,10047,37
8042,12149,39
8043,10412,93
8044,11108,16
8045,11859,93
8046,12895,86
8047,10094,53
8048,12245,62
8049,13983,79
8050,12141,35
8051,12918,66
8052,13127,26
8053,12269,90
8054,13323,27
8055,13078,72
8056,10220,15
8057,14485,49
8058,13192,25
8059,10978,78
8060,14154,76
8061,14174,98
8062,11840,82
8063,12127,84
8064,12694,26
8065,12935,32
8066,13208,85
8067,11853,96
8068,11182,99
8069,11739,67
8070,11771,90
8071,10132,99
8072,10843,86
8073,14184,83
8074,12319,36
8075,12754,55
8076,14612,61
8077,10785,17
8078,10143,76
8079,11470,36
8080,11627,53
8081,14733,22
8082,11357,88
8083,14965,5
8084,12911,63
8085,13451,12
8086,14695,68
8087,12933,72
8088,11460,12
8089,11386,91
8090,13097,68
8091,14811,60
8092,11840,60
8093,11357,18
8094,10166,8
8095,13536,83
8096,13579,67
8097,12508,100
8098,14527,88
8099,10328,8
8100,10283,92
8101,13872,16
8102,11619,13
8103,12535,90
8104,13810,85
8105,14129,68
8106,10662,63
8107,10393,19
8108,14440,74
8109,13596,64
8110,12802,20
8111,11809,99
8112,13392,40
8113,10505,65
8114,11721,60
8115,11663,79
8116,14635,58
8117,14925,55
8118,12312,59
8119,12456,53
8120,13815,74
8121,10021,55
8122,11347,92
8123,10952,20
8124,10269,32
8125,14325,72
8126,10964,61
8127,14853,41
8128,14129,13
8129,10507,31
8130,14195,93
8131,13912,89
8132,14254,93
8133,14254,10
8134,11134,3
8135,13868,35
8136,11938,36
8137,14847,48
8138,14581,39
8139,10326,56
8140,10249,79
8141,10676,45
8142,10526,68
8143,10549,82
8144,10621,23
8145,10938,4
8146,13095,2
8147,11143,50
8148,11472,20
8149,12540,57
8150,13651,16
8151,10544,7
8152,12747,7
8153,10448,25
8154,12351,19
8155,13814,63
8156,11323,63
8157,10426,66
8158,13752,36
8159,12674,29
8160,10778,49
8161,12014,37
8162,14036,100
8163,13347,4
8164,11102,27
8165,14314,26
8166,14983,63
8167,11526,70
8168,11069,100
8169,14849,3
8170,13870,78
8171,12765,23
8172,13662,37
8173,13352,44
8174,10252,75
8175,14875,46
8176,13166,33
8177,12801,79
8178,14251,27
8179,14929,60
8180,11352,8
8181,13333,97
8182,14586,70
8183,12305,73
8184,14661,12
8185,10114,100
8186,12887,82
8187,10048,9
8188,10801,53
8189,11006,72
8190,10182,12
8191,14220,1
8192,12446,63
8193,11089,51
8194,11764,58
8195,10780,98
8196,14892,97
8197,10458,68
8198,12791,51
8199,14485,42
8200,14751,77
8201,11000,86
8202,12900,98
8203,11580,76
8204,12259,8
8205,12508,65
8206,12039,2
8207,11611,18
8208,12950,63
8209,13238,57
8210,13516,70
8211,12844,56
8212,14726,34
8213,14805,63
8214,12747,82
8215,11748,7
8216,12704,19
8217,13885,47
8218,14569,51
8219,12255,47
8220,10940,38
8221,14660,38
8222,11909,27
8223,10658,11
8224,11062,62
8225,11315,60
8226,13046,44
8227,12925,57
8228,11829,74
8229,13217,27
8230,11092,7
8231,12191,33
8232,10080,1
8233,14999,50
8234,10975,16
8235,11697,64
8236,11881,40
8237,11452,78
8238,11990,3
8239,14649,20
8240,11600,45
8241,13208,61
8242,10939,89
8243,12642,5
8244,12288,97
8245,12010,90
8246,11897,72
8247,13179,34
8248,10100,48
8249,14230,72
8250,14711,32
8251,14883,81
8252,13019,23
8253,10128,22
8254,10250,67
8255,13565,31
8256,14160,35
8257,14684,61
8258,13792,100
8259,14196,76
8260,13480,7
8261,11791,34
8262,13523,59
8263,11097,87
8264,13178,42
8265,10214,92
8266,13911,42
8267,14642,37
8268,12942,96
8269,12553,49
8270,11012,78
8271,10195,13
8272,12982,100
8273,13865,86
8274,12405,75
8275,12229,27
8276,11397,98
8277,14456,65
8278,11760,98
8279,12982,68
8280,11123,31
8281,11669,99
8282,12410,77
8283,11540,38
8284,11417,4
8285,11634,11
8286,11775,99
8287,14942,30
8288,13212,60
8289,10600,21
8290,11808,67
8291,12342,74
8292,13011,60
8293,13925,2
8294,14899,95
8295,14136,40
8296,10218,41
8297,11908,81
8298,13973,70
8299,14227,1
8300,12340,60
8301,11358,69
8302,10032,33
8303,11911,95
8304,12398,22
8305,12866,33
8306,11670,84
8307,12193,16
8308,13189,39
8309,12096,71
8310,12125,83
8311,12305,87
8312,11359,19
8313,11509,30
8314,11403,88
8315,14788,10
8316,13754,9
8317,12678,94
8318,10379,3
8319,13733,9
8320,13899,18
8321,11893,79
8322,11042,6
8323,10932,3
8324,11374,70
8325,14376,3
8326,13273,23
8327,10928,47
8328,10659,89
8329,13520,97
8330,11295,86
8331,11680,2
8332,13327,65
8333,13509,68
8334,14345,76
8335,11731,95
8336,13684,40
8337,10621,9
8338,12349,93
8339,10223,73
8340,13526,70
8341,11236,92
8342,13963,92
8343,10956,63
8344,13065,37
8345,11316,74
8346,12526,69
8347,12752,92
8348,11164,13
8349,13036,94
8350,11360,61
8351,12234,42
8352,12993,96
8353,14678,93
8354,13716,69
8355,10776,17
8356,13329,75
8357,11779,35
8358,10113,11
8359,14399,41
8360,10636,73
8361,13030,76
8362,12123,52
8363,13856,52
8364,11492,69
8365,14495,59
8366,11049,36
8367,10879,30
8368,12583,35
8369,12024,99
8370,14203,43
8371,13244,41
8372,12516,79
8373,10224,49
8374,13970,74
8375,12233,39
8376,14844,74
8377,14400,47
8378,10690,79
8379,10496,19
8380,14397,34
8381,11319,79
8382,12440,50
8383,13081,30
8384,12086,55
8385,13468,21
8386,12151,58
8387,14502,5
8388,12157,82
8389,14190,25
8390,12802,28
8391,11118,57
8392,14676,2
8393,10652,80
8394,14149,22
8395,11022,99
8396,12579,58
8397,12500,86
8398,13220,86
8399,12802,16
8400,14406,22
8401,14620,36
8402,12039,74
8403,12905,44
8404,13591,95
8405,10761,78
8406,12485,49
8407,14315,78
8408,10928,8
8409,12673,44
8410,14039,77
8411,13476,72
8412,12832,68
8413,10664,71
8414,12716,60
8415,10459,61
8416,14574,47
8417,12483,18
8418,10197,12
8419,14219,89
8420,11558,45
8421,14620,12
8422,10597,47
8423,10294,73
8424,12670,35
8425,10828,75
8426,10392,69
8427,10681,15
8428,14910,34
8429,13424,17
8430,11035,48
8431,11713,9
8432,12484,87
8433,11622,83
8434,11612,41
8435,12886,38
8436,14094,54
8437,14387,10
8438,10352,91
8439,13860,92
8440,12170,68
8441,12103,96
8442,10947,35
8443,11276,93
8444,14608,13
8445,14184,33
8446,10628,83
8447,14929,86
8448,10047,91
8449,10690,11
8450,13744,44
8451,13031,85
8452,10858,97
8453,10080,80
8454,13178,54
8455,13883,54
8456,13430,66
8457,13383,33
8458,12056,8
8459,13755,25
8460,14238,34
8461,11429,33
8462,13873,77
8463,10787,96
8464,13261,99
8465,10063,91
8466,10974,53
8467,10328,60
8468,10209,25
8469,14940,80
8470,12413,89
8471,14509,99
8472,12374,67
8473,11476,4
8474,14984,41
8475,14628,62
8476,11092,50
8477,13851,53
8478,13582,45
8479,10806,59
8480,11785,2
8481,10008,56
8482,10941,15
8483,10042,96
8484,12647,91
8485,12024,68
8486,12158,5
8487,12125,15
8488,12567,98
8489,13608,71
8490,14215,64
8491,13669,83
8492,13627,27
8493,14195,51
8494,11937,88
8495,13551,25
8496,12146,23
8497,14552,7
8498,12335,86
8499,12445,26
8500,13169,30
8501,13815,9
8502,10639,47
8503,13895,24
8504,12293,78
8505,12336,11
8506,14945,57
8507,14244,61
8508,14749,33
8509,10961,1
8510,13339,20
8511,10263,29
8512,12129,17
8513,10404,16
8514,14716,77
8515,10787,31
8516,13332,68
8517,12952,58
8518,11801,53
8519,13868,3
8520,13282,88
8521,12022,80
8522,14331,71
8523,11908,31
8524,14063,6
8525,13516,96
8526,12017,86
8527,11242,71
8528,11546,66
8529,14436,1
8530,13189,27
8531,12487,66
8532,11992,13
8533,10877,22
8534,12653,90
8535,10449,7
8536,14358,68
8537,13473,37
8538,11466,17
8539,10532,1
8540,11567,51
8541,12280,68
8542,10385,85
8543,11788,3
8544,12539,50
8545,11922,7
8546,12202,40
8547,14141,27
8548,11943,44
8549,11388,9
8550,12714,24
8551,12432,83
8552,11083,45
8553,14381,40
8554,12676,8
8555,13807,28
8556,13942,97
8557,14142,81
8558,13583,24
8559,13877,24
8560,13586,33
8561,12967,40
8562,11533,87
8563,10549,44
8564,10069,35
8565,12777,78
8566,14232,68
8567,10845,55
8568,13550,81
8569,14688,37
8570,13556,35
8571,12698,60
8572,13810,1
8573,14724,22
8574,13039,76
8575,11609,98
8576,12528,27
8577,13054,79
8578,10330,27
8579,10864,15
8580,14844,72
8581,12448,91
8582,14548,55
8583,13343,49
8584,12713,81
8585,14228,63
8586,13991,1
8587,10736,21
8588,10891,72
8589,10474,67
8590,10830,90
8591,14208,15
8592,10775,80
8593,10052,55
8594,10082,78
8595,10404,99
8596,12159,6
8597,14426,44
8598,12925,82
8599,10915,79
8600,11871,83
8601,12182,14
8602,13366,60
8603,11258,11
8604,13748,29
8605,12186,55
8606,10856,2
8607,11536,94
8608,14307,79
8609,14967,57
8610,10327,86
8611,11180,79
8612,11329,63
8613,11733,49
8614,14058,49
8615,14326,100
8616,12381,77
8617,12704,15
8618,11378,73
8619,11667,67
8620,10627,86
8621,10153,96
8622,10227,28
8623,14790,86
8624,14420,42
8625,10990,66
8626,10674,96
8627,10554,82
8628,12062,57
8629,12545,37
8630,10196,48
8631,13245,69
8632,11030,43
8633,11961,21
8634,12674,48
8635,12513,55
8636,11075,72
8637,11098,64
8638,13400,45
8639,12878,5
8640,13491,58
8641,12172,21
8642,10054,72
8643,12093,40
8644,13803,94
8645,10339,61
8646,13850,48
8647,10568,67
8648,13020,85
8649,14447,30
8650,14797,64
8651,12591,2
8652,11276,45
8653,10978,2
8654,10030,92
8655,11273,64
8656,10788,44
8657,14214,24
8658,13910,74
8659,12340,92
8660,11414,12
8661,14096,54
8662,12649,92
8663,12730,51
8664,12703,30
8665,10104,46
8666,13958,9
8667,12309,4
8668,12568,88
8669,10945,41
8670,11035,15
8671,14949,61
8672,10377,35
8673,11228,2
8674,12263,6
8675,10292,94
8676,13921,79
8677,14664,3
8678,13813,6
8679,12760,63
8680,12397,7
8681,11312,38
8682,14281,64
8683,11693,84
8684,14697,78
8685,11390,69
8686,11536,6
8687,13269,75
8688,12974,90
8689,11812,39
8690,14175,76
8691,11215,81
8692,12359,3
8693,12159,57
8694,10844,6
8695,12687,19
8696,10556,27
8697,11560,79
8698,14262,61
8699,14788,86
8700,13246,15
8701,13593,97
8702,11227,52
8703,10531,40
8704,11011,98
8705,11479,29
8706,11929,40
8707,14654,55
8708,14341,13
8709,10218,100
8710,11835,12
8711,12497,8
8712,14377,25
8713,11730,36
8714,11009,27
8715,13516,44
8716,14359,54
8717,13227,17
8718,14837,69
8719,13739,80
8720,13386,15
8721,10761,61
8722,13676,15
8723,11121,86
8724,13224,65
8725,12761,91
8726,11968,18
8727,12846,77
8728,10549,1
8729,11428,30
8730,10279,28
8731,14824,64
8732,12149,71
8733,10724,45
8734,14750,55
8735,12413,10
8736,11487,62
8737,10062,75
8738,11942,20
8739,10257,64
8740,10897,33
8741,10074,87
8742,14990,93
8743,12812,86
8744,12938,43
8745,14224,44
8746,12968,57
8747,12781,42
8748,14199,75
8749,11359,31
8750,10177,47
8751,14979,86
8752,13512,69
8753,10128,91
8754,12173,23
8755,11317,35
8756,14370,21
8757,14526,2
8758,12803,2
8759,14969,10
8760,11341,77
8761,11069,94
8762,11529,51
8763,13669,69
8764,11898,62
8765,10319,67
8766,11721,63
8767,13840,79
8768,10191,9
8769,11201,60
8770,11225,93
8771,12019,29
8772,12513,94
8773,10658,29
8774,10924,32
8775,12600,23
8776,11630,11
8777,10396,71
8778,12198,99
8779,13811,32
8780,11227,53
8781,10259,53
8782,11922,98
8783,12036,28
8784,10000,38
8785,10409,81
8786,14993,59
8787,10956,74
8788,11573,76
8789,11097,87
8790,10186,18
8791,14630,9
8792,14845,36
8793,10520,59
8794,14382,7
8795,14375,68
8796,11472,32
8797,13248,31
8798,11270,86
8799,11192,53
8800,13556,11
8801,11368,43
8802,13219,8
8803,13373,20
8804,11942,30
8805,12075,57
8806,10754,7
8807,11342,47
8808,10187,99
8809,13109,29
8810,14482,53
8811,13071,21
8812,10978,10
8813,10810,83
8814,12485,48
8815,14492,48
8816,13956,41
8817,11249,14
8818,14107,49
8819,11913,82
8820,13054,2
8821,11378,17
8822,11492,35
8823,13113,25
8824,13171,59
8825,11430,13
8826,13700,95
8827,11053,59
8828,14016,84
8829,13902,55
8830,14958,66
8831,13614,77
8832,10014,72
8833,12550,94
8834,11571,43
8835,10120,18
8836,13831,68
8837,11798,42
8838,10806,99
8839,10745,67
8840,11522,29
8841,13360,32
8842,13866,17
8843,13840,94
8844,14128,34
8845,14789,38
8846,12920,4
8847,11672,36
8848,13720,90
8849,11324,1
8850,14811,86
8851,12491,85
8852,11034,63
8853,14271,62
8854,13808,15
8855,14072,18
8856,12201,50
8857,11022,83
8858,10669,47
8859,13560,42
8860,12005,70
8861,13354,67
8862,11279,53
8863,10608,53
8864,11784,19
